ID,Age,Overall,Potential,Value,Wage,name,nationality,position,overall,age,hits,potential,team,Latitude,Longitude
220654,22,65,73,675000.0,3000.0,James Horsfield,England,RB,61,24,0,65,Scunthorpe United ,54.0,-2.0
231406,20,65,77,975000.0,6000.0,Kyle Edwards,England,RM|LM|LW,68,22,3,75,West Bromwich Albion ,54.0,-2.0
232174,26,65,68,675000.0,4000.0,Oliver Hawkins,England,ST|CB,64,28,1,64,Portsmouth ,54.0,-2.0
51694,36,65,65,70000.0,1000.0,Håkon Opdal,Norway,GK,65,38,0,65,SK Brann ,62.0,10.0
215279,25,65,69,600000.0,2000.0,Tim Albutat,Germany,CDM,67,27,1,68,MSV Duisburg ,51.0,9.0
238319,19,65,82,1000000.0,4000.0,Tom Edwards,England,RWB|RB|RW,67,21,5,79,Stoke City ,54.0,-2.0
245231,19,65,74,800000.0,5000.0,Billy Arce,Ecuador,LM,71,22,2,84,LDU Quito ,-2.0,-77.5
226033,28,65,65,425000.0,1000.0,Elliot Käck,Sweden,LB,68,30,0,68,Djurgårdens IF ,62.0,15.0
228593,22,65,74,825000.0,5000.0,Vincent Sierro,Switzerland,CDM|CM,68,24,0,75,BSC Young Boys ,47.0,8.0
202482,31,65,65,475000.0,3000.0,Alex Rodman,England,RWB|RM|RW,63,33,0,63,Bristol Rovers ,54.0,-2.0
208370,25,65,68,675000.0,2000.0,Erik Zenga,Germany,CDM|LM|CM,67,27,1,68,SV Sandhausen ,51.0,9.0
187634,32,65,65,300000.0,6000.0,Richard Ruiz,Mexico,RB|LB,64,34,0,64,Deportivo Toluca ,23.0,-102.0
194035,28,65,65,550000.0,1000.0,Nils Miatke,Germany,LB|LM|CM,65,30,0,65,FSV Zwickau ,51.0,9.0
215540,25,65,66,650000.0,2000.0,Gilli Rólantsson,Faroe Islands,RW|LW,65,27,1,65,SK Brann ,62.0,-7.0
235252,24,65,69,725000.0,2000.0,Abdiel Arroyo,Panama,ST,63,26,0,64,Newcastle Jets ,9.0,-80.0
241140,21,65,75,775000.0,4000.0,Fran Manzanara,Spain,CB|CDM,66,23,0,76,SD Ponferradina ,40.0,-4.0
245748,23,65,70,625000.0,2000.0,Steve Lawson,Togo,CDM|CM,66,25,0,73,Livingston FC ,8.0,1.17
193268,28,65,65,550000.0,1000.0,Alberto Gerbo,Italy,RB|RM|CM,64,30,2,64,Crotone ,42.83,12.83
208885,27,65,65,575000.0,2000.0,Alassane Ndiaye,France,RM|LM|CAM,65,29,2,65,Clermont Foot 63 ,46.0,2.0
170229,30,65,65,400000.0,4000.0,Luke Prosser,England,CB,64,32,0,64,Colchester United ,54.0,-2.0
239093,25,65,68,550000.0,4000.0,Jonathan Clauss,France,RB|RW,70,27,0,70,DSC Arminia Bielefeld ,46.0,2.0
225014,21,65,79,1200000.0,9000.0,Gaetano Castrovilli,Italy,CM|CAM,73,23,19,82,Fiorentina ,42.83,12.83
238839,23,65,72,750000.0,11000.0,Lewis Wing,England,CM|CAM,71,25,1,77,Middlesbrough ,54.0,-2.0
201208,25,65,70,600000.0,2000.0,Doneil Henry,Canada,CB,69,27,1,72,Suwon Samsung Bluewings ,60.0,-95.0
225016,23,65,71,725000.0,4000.0,Giovanni Di Noia,Italy,CM,66,26,0,69,Chievo Verona ,42.83,12.83
205049,24,65,71,625000.0,2000.0,Nick Clive Ansell,Australia,CB,65,26,0,70,Gyeongnam FC ,-27.0,133.0
220665,23,65,72,650000.0,4000.0,Gregory Wüthrich,Switzerland,CB,68,25,0,70,Perth Glory ,47.0,8.0
223993,23,65,73,800000.0,4000.0,Manfred Osei Kwadwo,Ghana,RM|LM,62,25,0,65,1. FC Magdeburg ,8.0,-2.0
225529,23,65,72,650000.0,3000.0,Nathan,Brazil,CB,66,25,1,73,FC Zürich ,-10.0,-55.0
190457,26,65,65,575000.0,1000.0,Kristoffer Tokstad,Norway,RM|RW,65,29,0,65,Strømsgodset IF ,62.0,10.0
208122,28,65,66,500000.0,1000.0,Viktor Agardius,Sweden,CB|LWB|LM|LW,65,30,1,65,Livorno ,62.0,15.0
230906,24,65,70,700000.0,1000.0,Kelvin Osorio,Colombia,CM,65,26,0,68,Independiente Santa Fe ,4.0,-72.0
235514,24,65,71,625000.0,6000.0,Saeed Al Rubaie,Saudi Arabia,CB,64,26,0,70,Ettifaq FC ,25.0,45.0
225531,22,65,71,625000.0,2000.0,Dario Van den Buijs,Belgium,CB,66,24,0,72,Heracles Almelo ,50.83,4.0
239611,23,65,72,775000.0,10000.0,Mo Eisa,Sudan,ST,68,26,0,73,Peterborough United ,15.0,30.0
240891,22,65,72,750000.0,1000.0,Nicolás Sessa,Germany,ST|CAM,65,24,0,71,FC Erzgebirge Aue ,51.0,9.0
244987,29,65,67,450000.0,4000.0,Milton Álvarez,Argentina,GK,66,31,0,66,Independiente ,-34.0,-64.0
189691,28,65,65,550000.0,9000.0,David Ball,England,ST|RM,69,30,0,69,Wellington Phoenix ,54.0,-2.0
200701,26,65,66,650000.0,1000.0,Giacomo Beretta,Italy,ST,64,28,4,64,Ascoli ,42.83,12.83
163581,33,65,65,220000.0,3000.0,Tony Craig,England,CB,65,35,0,65,Bristol Rovers ,54.0,-2.0
232445,25,65,66,525000.0,1000.0,Salvatore Monaco,Italy,CB,63,27,1,65,Cosenza ,42.83,12.83
238589,28,65,66,500000.0,1000.0,Matthias Rahn,Germany,CB,62,30,0,62,MSV Duisburg ,51.0,9.0
217086,28,65,65,525000.0,6000.0,Cedric Amissi,Burundi,CDM|CM,69,30,0,69,Al Taawoun ,-3.5,30.0
230654,21,65,74,725000.0,5000.0,Júnior Tavares,Brazil,LB,68,23,0,74,Portimonense SC ,-10.0,-55.0
212736,24,64,70,525000.0,2000.0,Bartosz Kwiecien,Poland,CB|CDM,65,26,0,69,Jagiellonia Bialystok ,52.0,20.0
233216,20,64,71,650000.0,3000.0,Phillip Tietz,Germany,ST,64,23,0,71,SV Wehen Wiesbaden ,51.0,9.0
190720,30,64,64,425000.0,2000.0,Tosaint Ricketts,Canada,ST,62,32,0,62,Vancouver Whitecaps FC ,60.0,-95.0
212481,24,64,68,575000.0,1000.0,René Klingenburg,Germany,CM|CAM,68,26,0,70,SG Dynamo Dresden ,51.0,9.0
238593,23,64,70,525000.0,1000.0,Moritz Heyer,Germany,CB|CDM,70,25,1,75,VfL Osnabrück ,51.0,9.0
244993,22,64,71,625000.0,3000.0,Ibrahima Sory Sankhon,Guinea,RB|LB|CB,68,24,0,73,Sint-Truidense VV ,11.0,-10.0
196353,29,64,64,350000.0,3000.0,Chris Hussey,England,LWB|LW,65,31,0,65,Cheltenham Town ,54.0,-2.0
216322,23,64,71,650000.0,3000.0,Jordy Hiwula,England,ST|LM|LW,63,25,0,66,Coventry City ,54.0,-2.0
224770,22,64,76,800000.0,2000.0,Scott Kashket,England,ST|RW,65,24,0,70,Wycombe Wanderers ,54.0,-2.0
229379,20,64,76,800000.0,8000.0,Luca de la Torre,United States,CM|CAM,65,22,0,75,Fulham ,38.0,-97.0
230403,34,64,64,140000.0,3000.0,Peixotacinho,Brazil,RB|CB,64,24,0,64,Bahia ,-10.0,-55.0
232963,24,64,70,625000.0,3000.0,Takeshi Kanamori,Japan,ST|LM,63,26,0,66,Sagan Tosu ,36.0,138.0
244739,24,64,70,600000.0,1000.0,Ederson Moreno,Colombia,CDM|CM,63,26,1,67,Deportivo Pasto ,4.0,-72.0
199684,26,64,65,450000.0,1000.0,Piotr Malarczyk,Poland,CB,64,28,1,64,Piast Gliwice ,52.0,20.0
220676,23,64,73,600000.0,1000.0,Vegard Bergan,Norway,CB,64,25,0,70,FK Bodø/Glimt ,62.0,10.0
233732,20,64,76,825000.0,1000.0,David Okereke,Nigeria,ST|RW,73,22,5,80,Club Brugge KV ,10.0,8.0
241924,21,64,73,600000.0,2000.0,Wilhelm Vorsager,Austria,CB|CDM|CM,64,23,0,71,FC Admira Wacker Mödling ,47.33,13.33
209413,27,64,65,425000.0,2000.0,Mateusz Matras,Poland,CDM|CM,67,29,0,67,Górnik Zabrze ,52.0,20.0
220421,24,64,68,600000.0,4000.0,Hassane Kamara,France,LB|LM,72,26,4,75,Stade de Reims ,46.0,2.0
228357,20,64,81,1000000.0,4000.0,Kévin Soni,Cameroon,ST|LM|CAM,67,22,1,78,RCD Espanyol ,6.0,12.0
239365,20,64,74,750000.0,2000.0,Adrian Petre,Romania,ST,67,22,0,76,Fotbal Club FCSB ,46.0,25.0
190981,25,64,67,575000.0,1000.0,Mushaga Bakenga,Norway,ST|LW,64,27,0,65,Ranheim Fotball ,62.0,10.0
206598,25,64,67,575000.0,1000.0,Daniel Berntsen,Norway,LM|CAM|CF,64,27,0,65,Tromsø IL ,62.0,10.0
232454,32,64,64,260000.0,1000.0,Yasuhiro Hiraoka,Japan,CB,67,34,0,67,Vegalta Sendai ,36.0,138.0
234502,26,64,66,450000.0,3000.0,Kasper Enghardt,Denmark,CB|CDM,64,28,0,66,Lyngby BK ,56.0,10.0
177414,32,64,64,350000.0,4000.0,Tom Pope,England,ST,63,34,2,63,Port Vale ,54.0,-2.0
218887,23,64,72,650000.0,3000.0,Olivier Custodio,Switzerland,CDM|CM,66,25,0,73,FC Lugano ,47.0,8.0
229127,20,64,75,600000.0,1000.0,Jens Teunckens,Belgium,GK,67,22,1,74,Royal Antwerp FC ,50.83,4.0
217096,23,64,73,525000.0,2000.0,Joe Lumley,England,GK,68,25,0,74,Queens Park Rangers ,54.0,-2.0
223752,22,64,76,700000.0,1000.0,Marlon Torres,Colombia,CB,67,24,3,76,América de Cali ,4.0,-72.0
228616,20,64,76,650000.0,3000.0,Dimitry Bertaud,France,GK,65,22,0,77,Montpellier Hérault SC ,46.0,2.0
232456,28,64,64,375000.0,1000.0,Kazuki Oiwa,Japan,CB,63,30,0,63,Shonan Bellmare ,36.0,138.0
233736,20,64,77,850000.0,1000.0,Juan Pablo Ramírez,Colombia,LM|CAM,66,22,0,74,Atlético Bucaramanga ,4.0,-72.0
215817,24,64,71,650000.0,1000.0,Dino Islamovic,Sweden,ST,67,26,1,70,Rosenborg BK ,62.0,15.0
224009,23,64,68,500000.0,1000.0,Godswill Ekpolo,Nigeria,RB,67,25,0,71,BK Häcken ,10.0,8.0
226057,23,64,69,500000.0,2000.0,Deklan Wynne,New Zealand,LB|CB,64,25,3,69,Colorado Rapids ,-41.0,174.0
234249,19,64,77,850000.0,7000.0,Sam Surridge,England,ST,67,22,0,76,AFC Bournemouth ,54.0,-2.0
236553,21,64,74,750000.0,1000.0,Elias Huth,Germany,ST,65,23,0,72,FSV Zwickau ,51.0,9.0
236043,20,64,78,900000.0,4000.0,Daniel Batty,England,CDM|CM,67,22,0,76,Hull City ,54.0,-2.0
230412,34,64,64,140000.0,4000.0,Mateus Couteira,Brazil,CB,64,24,0,64,Fortaleza ,-10.0,-55.0
231436,20,64,79,1000000.0,10000.0,Grady Diangana,England,RM|LM,72,22,6,84,West Bromwich Albion ,54.0,-2.0
240908,20,64,75,675000.0,6000.0,Fatih Aksoy,Turkey,RB|CB|CDM,66,22,1,74,Sivasspor ,39.0,35.0
212237,24,64,69,500000.0,2000.0,Daniel Wein,Germany,CB|CDM|CM,65,26,0,70,TSV 1860 München ,51.0,9.0
167437,32,64,64,350000.0,2000.0,Dominik Stroh-Engel,Germany,ST,65,34,0,65,SpVgg Unterhaching ,51.0,9.0
237581,28,64,64,475000.0,4000.0,Dever Orgill,Jamaica,ST,70,30,1,70,MKE Ankaragücü ,18.25,-77.5
211982,23,64,70,525000.0,1000.0,Nico Neidhart,Germany,RB|LB|RM,65,25,0,70,FC Hansa Rostock ,51.0,9.0
239119,25,64,66,450000.0,2000.0,Luke Leahy,England,LB|LWB|LW,62,27,0,62,Bristol Rovers ,54.0,-2.0
177679,28,64,64,350000.0,1000.0,David Vrzogic,Germany,LB,61,30,0,61,SV Meppen ,51.0,9.0
244751,23,64,71,550000.0,3000.0,Senou Coulibaly,Mali,CB,66,25,0,72,Dijon FCO ,17.0,-4.0
228624,24,64,68,500000.0,4000.0,Mohammed Abdu Khubrani,Saudi Arabia,CB,66,26,2,69,Al Ahli ,25.0,45.0
230416,30,64,64,325000.0,3000.0,Vasquão Junior,Brazil,CB|CDM,64,32,0,64,Club Athletico Paranaense ,-10.0,-55.0
239121,27,64,64,475000.0,3000.0,Hamadi Al Ghaddioui,Morocco,ST,70,29,0,70,VfB Stuttgart ,32.0,-5.0
200210,26,64,66,525000.0,3000.0,Antoni Sarcevic,England,CM|CAM,65,28,0,65,Plymouth Argyle ,54.0,-2.0
230674,20,64,75,600000.0,1000.0,Fabrizio Alastra,Italy,GK,65,22,0,76,Pescara ,42.83,12.83
235026,19,64,79,875000.0,3000.0,Omar Richards,England,LB|LWB|LW,69,21,2,78,Reading ,54.0,-2.0
242450,25,64,67,550000.0,1000.0,Yonathan Andia,Chile,RB|CM,65,27,0,66,Unión La Calera ,-30.0,-71.0
197907,27,64,65,525000.0,3000.0,Miguel Angel Sansores,Mexico,ST,66,29,0,66,Monarcas Morelia ,23.0,-102.0
214035,24,64,70,450000.0,1000.0,Jefferson Martínez,Colombia,GK,69,26,1,72,Millonarios FC ,4.0,-72.0
237331,20,64,75,675000.0,3000.0,Thibault De Smet,Belgium,LB|CB|LM,65,22,0,74,Sint-Truidense VV ,50.83,4.0
241171,19,64,78,875000.0,1000.0,Armando Obispo,Netherlands,CB,70,21,2,79,Vitesse ,52.5,5.75
217620,26,64,68,475000.0,3000.0,Abdoulaye Seck,Senegal,CB,70,28,0,72,Royal Antwerp FC ,14.0,-14.0
226580,21,64,74,725000.0,2000.0,Sebastian Saucedo,United States,LM|LW,65,23,2,74,U.N.A.M. ,38.0,-97.0
236308,20,64,78,900000.0,6000.0,Riccardo Marchizza,Italy,LB|CB,65,22,0,76,La Spezia ,42.83,12.83
242708,21,64,75,675000.0,1000.0,Mo Adams,England,CDM|CM,67,23,1,72,Atlanta United ,54.0,-2.0
192020,27,64,65,425000.0,4000.0,Carlos Orrantía,Mexico,RB|RM,67,29,0,67,Santos Laguna ,23.0,-102.0
231701,26,64,64,475000.0,1000.0,Yilton Díaz,Colombia,RM|LM,64,28,1,64,Atlético Huila ,4.0,-72.0
54037,35,64,64,110000.0,5000.0,Tommaso Berni,Italy,GK,64,37,2,64,Inter ,42.83,12.83
193557,26,64,64,475000.0,4000.0,Frank Nouble,England,ST|LM,63,28,4,63,Colchester United ,54.0,-2.0
156438,36,64,64,60000.0,1000.0,Thomas Gebauer,Austria,GK,64,38,0,64,LASK Linz ,47.33,13.33
210711,29,64,65,350000.0,2000.0,Brian Rowe,United States,GK,66,31,0,66,Orlando City Soccer Club ,38.0,-97.0
211991,26,64,66,450000.0,1000.0,Michael Vitzthum,Germany,LB|CDM|LM,62,28,0,64,SG Sonnenhof Großaspach ,51.0,9.0
229655,25,64,70,450000.0,2000.0,Varo,Spain,GK,65,27,1,69,CD Lugo ,40.0,-4.0
234007,26,64,64,475000.0,4000.0,Claudio Mouria,Brazil,CAM,68,28,1,68,Santos ,-10.0,-55.0
237848,21,64,74,725000.0,3000.0,Edgar Zaldívar,Mexico,RB|CDM,68,23,4,79,Club Atlas ,23.0,-102.0
205593,24,64,68,575000.0,2000.0,Michael Chacón,Netherlands,CDM|CM,66,26,0,69,FC Emmen ,52.5,5.75
214041,23,64,74,550000.0,1000.0,Santiago Londoño,Colombia,GK,65,25,0,70,Envigado FC ,4.0,-72.0
229401,21,64,71,550000.0,2000.0,Niall Mason,England,RB,65,23,0,72,Peterborough United ,54.0,-2.0
234521,21,64,75,775000.0,4000.0,Sammy Skytte,Denmark,CM,66,23,0,74,FK Bodø/Glimt ,56.0,10.0
236313,22,64,71,525000.0,3000.0,Kingsley Madu,Nigeria,LWB|LW,64,24,0,70,Odense Boldklub ,10.0,8.0
238617,18,64,80,850000.0,1000.0,Gennaro Ruggiero,Italy,CDM|CM,61,20,1,71,Livorno ,42.83,12.83
204058,29,64,64,350000.0,1000.0,Matteo Legittimo,Italy,LB|CB,69,31,0,69,Cosenza ,42.83,12.83
176922,32,64,64,260000.0,2000.0,Fabián Assmann,Argentina,GK,65,34,0,65,Club Atlético Aldosivi ,-34.0,-64.0
242714,21,64,76,800000.0,1000.0,Chris Mueller,United States,RM|RW,65,23,0,73,Orlando City Soccer Club ,38.0,-97.0
244250,21,64,72,675000.0,3000.0,Prince Osei Owusu,Germany,ST,64,23,3,71,TSV 1860 München ,51.0,9.0
244762,17,64,80,900000.0,4000.0,Lamine Diabyfadiga,France,ST,64,19,5,78,Paris FC ,46.0,2.0
212251,23,64,69,500000.0,2000.0,Hendrik Hansen,Germany,CB,64,25,0,69,FC Würzburger Kickers ,51.0,9.0
232731,32,64,64,350000.0,1000.0,Ryota Hayasaka,Japan,ST|RWB|RM|RW,63,34,0,63,Hokkaido Consadole Sapporo ,36.0,138.0
243995,20,64,76,725000.0,1000.0,Emmanuel Lomotey,Ghana,CDM|CM,65,22,1,75,Extremadura UD ,8.0,-2.0
230684,19,64,75,650000.0,1000.0,Jesús Marimón,Colombia,CDM|CM,63,21,0,74,Patriotas Boyacá FC ,4.0,-72.0
239388,24,64,67,475000.0,1000.0,Franco Bechtholdt,Argentina,CB|CDM,68,26,0,71,Curicó Unido ,-34.0,-64.0
199197,30,64,64,425000.0,5000.0,Patrick Salomon,Austria,RWB|CDM|CM|RW,66,32,1,66,SV Mattersburg ,47.33,13.33
232733,26,64,65,525000.0,1000.0,Akito Fukuta,Japan,CDM|RM|CM,66,28,0,66,Shonan Bellmare ,36.0,138.0
234781,25,64,68,500000.0,4000.0,Martínez,Spain,CB,69,27,2,72,Granada CF ,40.0,-4.0
245277,18,64,80,925000.0,3000.0,Kingsley Michael,Nigeria,CM,67,20,1,81,Cremona ,10.0,8.0
155422,37,64,64,30000.0,1000.0,Jakub Szmatula,Poland,GK,64,39,0,64,Piast Gliwice ,52.0,20.0
228894,22,64,72,675000.0,3000.0,Joe Ward,England,RWB|RM|RW,65,24,1,71,Peterborough United ,54.0,-2.0
232479,21,64,70,625000.0,1000.0,Takuma Nishimura,Japan,ST|CM|CF,65,23,0,71,Vegalta Sendai ,36.0,138.0
240415,20,64,75,675000.0,1000.0,André Sousa,Portugal,LB,67,22,0,76,Vitória Setúbal ,39.5,-8.0
241695,19,64,79,975000.0,2000.0,Jonathan Amon,United States,LW,66,21,1,77,FC Nordsjælland ,38.0,-97.0
245535,23,64,70,625000.0,6000.0,Abdulkadir Parmak,Turkey,CDM|CM,72,25,3,77,Trabzonspor ,39.0,35.0
190239,26,64,65,550000.0,5000.0,Jordan Bowery,England,ST|RW,64,29,0,64,Milton Keynes Dons ,54.0,-2.0
209954,24,64,69,600000.0,1000.0,Björn Jopek,Germany,CM|CAM,66,26,0,69,Hallescher FC ,51.0,9.0
239394,22,64,72,675000.0,2000.0,Florian Flecker,Austria,RM|RW|LW,67,24,1,73,1. FC Union Berlin ,47.33,13.33
245538,23,64,69,600000.0,2000.0,Kyogo Furuhashi,Japan,ST|LM|CAM,69,25,2,73,Vissel Kobe ,36.0,138.0
238627,21,64,72,675000.0,2000.0,Malaly Dembélé,France,ST|LM,61,23,1,69,AS Nancy Lorraine ,46.0,2.0
241187,17,64,80,800000.0,1000.0,Lutsharel Geertruida,Netherlands,RB|CB|CDM,70,20,4,81,Feyenoord ,52.5,5.75
245540,23,64,72,575000.0,1000.0,Stratos Svarnas,Greece,CB,65,22,1,71,AEK Athens ,39.0,22.0
220197,21,64,77,775000.0,2000.0,Kean Bryan,England,CB,64,23,0,74,Bolton Wanderers ,54.0,-2.0
234021,30,64,64,425000.0,4000.0,Joaninho Chagas,Brazil,CAM,64,20,0,64,Avaí ,-10.0,-55.0
235301,19,64,74,725000.0,2000.0,Patrick Schmidt,Austria,ST,66,22,1,75,Barnsley ,47.33,13.33
236837,19,64,81,975000.0,5000.0,Nicolás Schiappacasse,Uruguay,ST|RW,64,21,1,78,Futebol Clube de Famalicão ,-33.0,-56.0
240677,23,64,72,650000.0,2000.0,Martin Ellingsen,Norway,CDM|CM,66,25,0,72,Molde FK ,62.0,10.0
243749,24,64,68,600000.0,1000.0,Streli Mamba,Germany,ST|RW,67,26,1,71,SC Paderborn 07 ,51.0,9.0
230694,23,64,73,525000.0,7000.0,Ismail Çipe,Turkey,GK,64,25,1,68,Kayserispor ,39.0,35.0
241190,20,64,75,775000.0,4000.0,Törles Knöll,Germany,ST,65,22,1,74,SV Wehen Wiesbaden ,51.0,9.0
238631,24,64,69,625000.0,1000.0,Luca Schnellbacher,Germany,ST|LM|RW,63,26,0,66,SC Preußen Münster ,51.0,9.0
245287,19,64,80,875000.0,9000.0,Sergio López,Spain,RB,66,21,5,80,Real Madrid ,40.0,-4.0
197928,25,64,69,425000.0,5000.0,Jonathan Bond,England,GK,64,27,1,69,West Bromwich Albion ,54.0,-2.0
231720,20,64,75,600000.0,3000.0,Quentin Braat,France,GK,64,23,1,73,Chamois Niortais Football Club ,46.0,2.0
232488,20,64,78,900000.0,2000.0,Cristian Romero,Argentina,CB,74,22,15,84,Genoa ,-34.0,-64.0
234024,30,64,64,425000.0,4000.0,Mairdel Sampaio,Brazil,CAM,64,20,0,64,Centro Sportivo Alagoano ,-10.0,-55.0
190504,26,64,65,525000.0,3000.0,Hope Akpan,Nigeria,CDM|CM,63,28,1,64,Bradford City ,10.0,8.0
209193,28,64,65,375000.0,4000.0,Patrick Wiegers,Germany,GK,65,30,0,66,SG Dynamo Dresden ,51.0,9.0
236841,22,64,72,675000.0,2000.0,Jordi Cortizo,Mexico,RM|LM,65,24,1,72,Gallos Blancos de Querétaro ,23.0,-102.0
215338,25,64,69,600000.0,1000.0,Kevin Rendón,Colombia,RM|CM,63,27,1,63,Deportivo Pasto ,4.0,-72.0
188970,29,64,64,425000.0,2000.0,Johan Mårtensson,Sweden,CM,64,31,1,64,Örebro SK ,62.0,15.0
234795,19,64,75,750000.0,6000.0,Antoine Bernede,France,CDM|CM,70,21,1,81,FC Red Bull Salzburg ,46.0,2.0
242219,27,64,64,475000.0,1000.0,Ryutaro Iio,Japan,RWB|RM|LM|RW,64,29,0,64,Vegalta Sendai ,36.0,138.0
192043,26,64,65,450000.0,2000.0,Alonso Zamora,Mexico,CB,64,28,0,65,Puebla ,23.0,-102.0
190508,27,64,64,475000.0,4000.0,Dominik Hofbauer,Austria,CM|CAM,64,29,0,64,spusu SKN St. Pölten ,47.33,13.33
211245,22,64,70,625000.0,1000.0,Marcin Cebula,Poland,RM|LM|CAM,65,24,0,69,Korona Kielce ,52.0,20.0
212013,26,64,64,400000.0,3000.0,Kearyn Baccus,Australia,CDM|RM|CM,67,28,0,68,Kaizer Chiefs ,-27.0,133.0
224301,21,64,74,750000.0,2000.0,Karol Swiderski,Poland,ST|CAM,72,23,1,77,PAOK ,52.0,20.0
245549,30,64,64,325000.0,2000.0,Romera,Spain,RB,67,32,0,67,UD Almería ,40.0,-4.0
196910,26,64,67,575000.0,3000.0,Gilbert Álvarez,Bolivia,ST,66,28,0,66,Club Deportivo Jorge Wilstermann ,-17.0,-65.0
199470,26,64,64,475000.0,3000.0,Marco Meilinger,Austria,RM|LM,66,28,0,66,SCR Altach ,47.33,13.33
224302,21,64,72,575000.0,2000.0,Mateusz Wieteska,Poland,CB,67,23,0,74,Legia Warszawa ,52.0,20.0
234799,22,64,72,575000.0,1000.0,Yohan Demoncy,France,CDM|CM,65,24,0,73,US Orléans Loiret Football ,46.0,2.0
208944,31,64,64,300000.0,3000.0,Nathaniel Knight-Percival,England,CB,64,33,2,64,Carlisle United ,54.0,-2.0
239920,25,64,67,475000.0,1000.0,Bruno Silva,Brazil,LB,66,27,0,67,Moreirense FC ,-10.0,-55.0
244272,23,64,69,500000.0,1000.0,Dino Peric,Croatia,CB,73,26,0,76,Dinamo Zagreb ,45.17,15.5
227377,29,64,64,350000.0,1000.0,John García,Colombia,CB,67,31,0,67,La Equidad ,4.0,-72.0
210482,26,64,64,400000.0,3000.0,Simon Piesinger,Austria,CB,66,28,0,66,Randers FC ,47.33,13.33
222514,21,64,78,825000.0,5000.0,Freddie Woodman,England,GK,72,23,2,82,Swansea City ,54.0,-2.0
241970,26,64,65,450000.0,3000.0,Harrison Delbridge,Australia,CB,66,28,0,67,Melbourne City ,-27.0,133.0
188978,28,64,64,375000.0,3000.0,Marc Pedersen,Denmark,CB,65,30,0,65,SønderjyskE ,56.0,10.0
238131,20,64,76,725000.0,2000.0,Henri Weigelt,Germany,CB,64,22,0,75,AZ ,51.0,9.0
217140,22,64,74,725000.0,2000.0,Alex Gilliead,England,RM|LM,63,24,0,68,Scunthorpe United ,54.0,-2.0
219956,22,64,70,525000.0,1000.0,Pietro Ceccaroni,Italy,LB|CB,64,24,0,70,Venezia ,42.83,12.83
219957,23,64,71,525000.0,3000.0,Jacob Barrett Laursen,Denmark,LWB|LW,68,25,0,73,Odense Boldklub ,56.0,10.0
234293,30,64,64,425000.0,2000.0,Atomu Tanaka,Japan,LM,66,32,0,66,HJK Helsinki ,36.0,138.0
212790,25,64,69,600000.0,2000.0,Jamal Thiaré,Senegal,ST,68,27,0,69,Havre Athletic Club ,14.0,-14.0
229174,22,64,71,525000.0,1000.0,David Niepsuj,Poland,RB,64,24,2,69,Wisla Kraków ,52.0,20.0
231222,23,64,71,625000.0,3000.0,Fabián Henríquez,Argentina,CDM|CM,67,25,0,74,Godoy Cruz ,-34.0,-64.0
192566,26,64,65,525000.0,2000.0,Manuel Schwenk,Germany,ST|LM|LW,63,28,0,63,Eintracht Braunschweig ,51.0,9.0
213815,23,64,71,650000.0,6000.0,Mikael Uhre,Denmark,ST|LW,66,25,0,69,Brøndby IF ,56.0,10.0
222519,29,64,64,350000.0,1000.0,Alexander Stølås,Norway,LB|LM,64,31,0,64,FK Haugesund ,62.0,10.0
237623,22,64,73,600000.0,1000.0,Santiago Roa,Colombia,RB,64,24,2,71,Patriotas Boyacá FC ,4.0,-72.0
219448,26,64,66,450000.0,1000.0,Michael Heinloth,Germany,RB,64,28,0,64,FC Ingolstadt 04 ,51.0,9.0
244280,19,64,79,950000.0,6000.0,Adrian Fein,Germany,CDM|CM,72,21,7,83,Hamburger SV ,51.0,9.0
197945,26,64,65,550000.0,2000.0,Ryan Bowman,England,ST,64,28,0,64,Exeter City ,54.0,-2.0
231737,25,64,67,575000.0,2000.0,Nico Karger,Germany,LM|LW,64,27,0,64,TSV 1860 München ,51.0,9.0
243001,20,64,77,0.0,0.0,Alexandru Cicâldau,Romania,CDM|CM,71,23,1,79,U Craiova 1948 Club Sportiv ,46.0,25.0
240442,19,64,80,975000.0,3000.0,Imad Faraj,France,RM,65,21,4,80,LOSC Lille ,46.0,2.0
227900,22,64,74,625000.0,2000.0,Nicolás Tripichio,Argentina,RB|RM,68,24,0,73,Defensa y Justicia ,-34.0,-64.0
232252,21,64,72,575000.0,2000.0,Anton Walkes,England,RWB|RB|CB|RW,64,23,0,72,Atlanta United ,54.0,-2.0
233276,19,64,80,950000.0,1000.0,Andre Dozzell,England,CM|CAM,65,21,3,79,Ipswich Town ,54.0,-2.0
192572,29,64,64,350000.0,2000.0,Scott Neville,Australia,RWB|RW,63,31,0,63,Brisbane Roar ,-27.0,133.0
225853,21,64,72,575000.0,1000.0,Rayan Raveloson,Madagascar,RB|CM,68,23,0,76,ESTAC Troyes ,-20.0,47.0
230717,22,64,72,675000.0,2000.0,Tino Kadewere,Zimbabwe,ST,74,24,6,80,Havre Athletic Club ,-20.0,30.0
206142,26,64,66,450000.0,2000.0,Timothée Dieng,France,CB|CDM|CM,65,28,1,66,Southend United ,46.0,2.0
240446,26,64,67,475000.0,2000.0,Curtis Tilt,England,CB,65,28,1,67,Rotherham United ,54.0,-2.0
